"","Latitude","Longitude","mean_hum","mean_temp"
"15848","69.5217","273.750",0.00188082711267606,257.728400234742
"15849","69.5217","275.625",0.00208429143192488,258.560862676056
"15850","69.5217","277.500",0.00211302617370892,258.738982394366
"15851","69.5217","279.375",0.00193484542253521,258.222973004695
"15852","69.5217","28.1250",0.00412067077464789,272.504092723005
"15853","69.5217","281.250",0.00192945950704225,258.086888497653
"15854","69.5217","283.125",0.00192370269953052,258.10557629108
"15855","69.5217","285.000",0.00203813884976526,258.130539906103
"15856","69.5217","286.875",0.0020014970657277,257.844748826291
"15857","69.5217","288.750",0.00196085669014085,257.481949530516
"15858","69.5217","290.625",0.00189071161971831,257.155030516432
"15859","69.5217","292.500",0.00181852382629108,257.215490610329
"15860","69.5217","294.375",0.00182265058685446,257.580944835681
"15861","69.5217","296.250",0.00188456607981221,258.421497652582
"15862","69.5217","298.125",0.00200797265258216,259.776044600939
"15863","69.5217","3.75000",0.00491859800469484,278.434623239437
"15864","69.5217","30.0000",0.00412369049295775,272.783068075117
"15865","69.5217","300.000",0.00220369518779343,261.665786384977
"15866","69.5217","301.875",0.0024349308685446,263.596028169014
"15867","69.5217","303.750",0.00264561208920188,265.214627934272
"15868","69.5217","305.625",0.00242894401408451,263.452158450704
"15869","69.5217","307.500",0.00266163462441315,265.90094600939
"15870","69.5217","309.375",0.00240750786384977,263.302872065728
"15871","69.5217","31.8750",0.00413930363849765,273.355853286385
"15872","69.5217","311.250",0.0022085308685446,261.129353286385
"15873","69.5217","313.125",0.00190085058685446,257.846227699531
"15874","69.5217","315.000",0.00157343556338028,254.020785211268
"15875","69.5217","316.875",0.00130959518779343,250.284247652582
"15876","69.5217","318.750",0.00112814166666667,246.88814084507
"15877","69.5217","320.625",0.00102633509389671,245.181392018779
"15878","69.5217","322.500",0.001006554342723,246.647215962441
"15879","69.5217","324.375",0.00106047030516432,248.895768779343
"15880","69.5217","326.250",0.00118692758215962,251.289813380282
"15881","69.5217","328.125",0.00141028110328639,254.213255868545
"15882","69.5217","33.7500",0.00416791678403756,274.276001173709
"15883","69.5217","330.000",0.00170209284037559,257.38695657277
"15884","69.5217","331.875",0.0020282529342723,260.569022300469
"15885","69.5217","333.750",0.00232731208920188,263.407098591549
"15886","69.5217","335.625",0.002573175,265.911440140845
"15887","69.5217","337.500",0.00277770645539906,267.498178403756
"15888","69.5217","339.375",0.00296242570422535,269.013314553991
"15889","69.5217","341.250",0.0031069853286385,270.335367370892
"15890","69.5217","343.125",0.00318993838028169,271.268813380282
"15891","69.5217","345.000",0.00330208485915493,272.074727699531
"15892","69.5217","346.875",0.00349063931924883,272.959022300469
"15893","69.5217","348.750",0.00375781115023474,273.953177230047
"15894","69.5217","35.6250",0.00415780645539906,274.629626760563
"15895","69.5217","350.625",0.00405753697183099,274.970794600939
"15896","69.5217","352.500",0.00433979753521127,275.866644366197
"15897","69.5217","354.375",0.00455479096244131,276.532354460094
"15898","69.5217","356.250",0.0046804205399061,276.953095070423
"15899","69.5217","358.125",0.00473568345070423,277.229887323944
"15900","69.5217","37.5000",0.00413828955399061,274.894681924883
"15901","69.5217","39.3750",0.00410621115023474,275.006096244131
"15902","69.5217","41.2500",0.00406402899061033,274.924431924883
"15903","69.5217","43.1250",0.00399638626760563,274.595991784038
"15904","69.5217","45.0000",0.00389351443661972,273.987470657277
"15905","69.5217","46.8750",0.00376896701877934,273.197541079812
"15906","69.5217","48.7500",0.00362570504694836,272.250524647887
"15907","69.5217","5.62500",0.00505260551643192,278.98158685446
"15908","69.5217","50.6250",0.00346647828638498,271.146370892019
"15909","69.5217","52.5000",0.00332638626760563,270.09121713615
"15910","69.5217","54.3750",0.00318015809859155,269.028958920188
"15911","69.5217","56.2500",0.00302861725352113,267.962113849765
"15912","69.5217","58.1250",0.00290742476525822,267.070208920188
"15913","69.5217","60.0000",0.00280884870892019,266.38280399061
"15914","69.5217","61.8750",0.00303281631455399,266.743125586854
"15915","69.5217","63.7500",0.00303370551643192,266.610248826291
"15916","69.5217","65.6250",0.00265832100938967,265.263730046948
"15917","69.5217","67.5000",0.00263186044600939,265.040218309859
"15918","69.5217","69.3750",0.00296949049295775,265.615595070423
"15919","69.5217","7.50000",0.0051739970657277,279.357829812207
"15920","69.5217","71.2500",0.00294623039906103,265.261558685446
"15921","69.5217","73.1250",0.00251125246478873,263.71504342723
"15922","69.5217","75.0000",0.00292202382629108,264.590354460094
"15923","69.5217","76.8750",0.00293187218309859,264.376997652582
"15924","69.5217","78.7500",0.00294891443661972,264.222845070423
"15925","69.5217","80.6250",0.00300884542253521,264.320638497653
"15926","69.5217","82.5000",0.00306375669014085,264.407468309859
"15927","69.5217","84.3750",0.00309578016431925,264.370623239437
"15928","69.5217","86.2500",0.00307744166666667,264.035704225352
"15929","69.5217","88.1250",0.00300643791079812,263.361111502347
"15930","69.5217","9.37500",0.00523124776995305,279.379896713615
"15931","69.5217","90.0000",0.00288823838028169,262.381873239437
"15932","69.5217","91.8750",0.00276832523474178,261.370363849765
"15933","69.5217","93.7500",0.00269623509389671,260.629225352113
"15934","69.5217","95.6250",0.00262373603286385,259.96386971831
"15935","69.5217","97.5000",0.00265587969483568,260.167549295775
"15936","69.5217","99.3750",0.00273824072769953,260.749712441315
"15937","71.4262","0.000000E+00",0.00432684542253521,275.887647887324
"15938","71.4262","1.87500",0.00441550129107981,276.349003521127
"15939","71.4262","101.250",0.00270880645539906,261.548018779343
"15940","71.4262","103.125",0.00271318626760563,261.565773474178
"15941","71.4262","105.000",0.00269163415492958,261.355205399061
"15942","71.4262","106.875",0.00262119377934272,260.935422535211
"15943","71.4262","108.750",0.00257858908450704,260.856401408451
"15944","71.4262","11.2500",0.00478747406103286,278.093408450704
"15945","71.4262","110.625",0.0025348294600939,260.653433098592
"15946","71.4262","112.500",0.00250299894366197,260.567213615023
"15947","71.4262","114.375",0.00250028298122066,260.692049295775
"15948","71.4262","116.250",0.00251642711267606,260.927139671361
"15949","71.4262","118.125",0.00254499941314554,261.20775
"15950","71.4262","120.000",0.00255230833333333,261.303848591549
"15951","71.4262","121.875",0.00253512382629108,261.183631455399
"15952","71.4262","123.750",0.00248794166666667,260.845867370892
"15953","71.4262","125.625",0.00243474354460094,260.65548943662
"15954","71.4262","127.500",0.00237657453051643,260.2081842723
"15955","71.4262","129.375",0.00235660316901408,260.230721830986
"15956","71.4262","13.1250",0.00478449988262911,278.002167840376
"15957","71.4262","131.250",0.00198016044600939,258.691530516432
"15958","71.4262","133.125",0.00238763180751174,260.684077464789
"15959","71.4262","135.000",0.00244658814553991,261.135930751174
"15960","71.4262","136.875",0.00251200082159624,261.491334507042
"15961","71.4262","138.750",0.00252591255868545,261.504279342723
"15962","71.4262","140.625",0.00246225669014084,261.179397887324
"15963","71.4262","142.500",0.00239002992957746,260.738669014085
"15964","71.4262","144.375",0.00232431960093897,260.195882629108
"15965","71.4262","146.250",0.00221711068075117,259.70194600939
"15966","71.4262","148.125",0.00210362194835681,259.091942488263
"15967","71.4262","15.0000",0.00474079049295775,277.727841549296
"15968","71.4262","150.000",0.00199534166666667,258.726322769953
"15969","71.4262","151.875",0.00180135246478873,257.370414319249
"15970","71.4262","153.750",0.00181059753521127,257.62444600939
"15971","71.4262","155.625",0.00184357875586854,258.050095070423
"15972","71.4262","157.500",0.00188706795774648,258.554176056338
"15973","71.4262","159.375",0.00193496701877934,259.098889671362
"15974","71.4262","16.8750",0.0046842308685446,277.381752347418
"15975","71.4262","161.250",0.00197592147887324,259.574612676056
"15976","71.4262","163.125",0.00199894025821596,259.888095070423
"15977","71.4262","165.000",0.00201397593896714,260.108789906103
"15978","71.4262","166.875",0.00202155762910798,260.219107981221
"15979","71.4262","168.750",0.00202447171361502,260.255582159624
"15980","71.4262","170.625",0.00202657030516432,260.280740610329
"15981","71.4262","172.500",0.00202992194835681,260.303903755869
"15982","71.4262","174.375",0.00203577781690141,260.350366197183
"15983","71.4262","176.250",0.00204421161971831,260.446068075117
"15984","71.4262","178.125",0.00205350833333333,260.571384976526
"15985","71.4262","18.7500",0.00461407922535211,276.987136150235
"15986","71.4262","180.000",0.00206973274647887,260.808549295775
"15987","71.4262","181.875",0.00208278720657277,260.94471713615
"15988","71.4262","183.750",0.00208853509389671,260.935322769953
"15989","71.4262","185.625",0.00210070223004695,261.01271713615
"15990","71.4262","187.500",0.00210272147887324,260.987192488263
"15991","71.4262","189.375",0.00210211584507042,260.904556338028
"15992","71.4262","191.250",0.00208992194835681,260.721192488263
"15993","71.4262","193.125",0.00207631068075117,260.537910798122
"15994","71.4262","195.000",0.00206530410798122,260.367379107981
"15995","71.4262","196.875",0.00205316701877934,260.215016431925
"15996","71.4262","198.750",0.00204765809859155,260.170677230047
"15997","71.4262","20.6250",0.00455868579812207,276.655795774648
"15998","71.4262","200.625",0.00204916795774648,260.220363849765
"15999","71.4262","202.500",0.00206082241784038,260.342199530516
"16000","71.4262","204.375",0.00206532570422535,260.37005399061
"16001","71.4262","206.250",0.00206232382629108,260.315381455399
"16002","71.4262","208.125",0.00205109988262911,260.158340375587
"16003","71.4262","210.000",0.0020338073943662,259.918555164319
"16004","71.4262","211.875",0.00200932570422535,259.602563380282
"16005","71.4262","213.750",0.00197999659624413,259.253800469484
"16006","71.4262","215.625",0.00195921302816901,259.027166666667
"16007","71.4262","217.500",0.00194518157276995,258.910991784038
"16008","71.4262","219.375",0.00193667077464789,258.886575117371
"16009","71.4262","22.5000",0.00453908016431925,276.469038732394
"16010","71.4262","221.250",0.00194327875586854,259.040584507042
"16011","71.4262","223.125",0.00194509612676056,259.191167840376
"16012","71.4262","225.000",0.0019453735915493,259.343852112676
"16013","71.4262","226.875",0.0019401411971831,259.416251173709
"16014","71.4262","228.750",0.00192157922535211,259.349225352113
"16015","71.4262","230.625",0.0018927970657277,259.147428403756
"16016","71.4262","232.500",0.00187093274647887,258.910531690141
"16017","71.4262","234.375",0.00184570786384977,258.572174882629
"16018","71.4262","236.250",0.00183716091549296,258.270395539906
"16019","71.4262","238.125",0.001938695657277,258.434616197183
"16020","71.4262","24.3750",0.00454730316901408,276.411356807512
"16021","71.4262","240.000",0.00184369894366197,257.900670187793
"16022","71.4262","241.875",0.00184177077464789,257.754422535211
"16023","71.4262","243.750",0.00197858063380282,258.251468309859
"16024","71.4262","245.625",0.00199201208920188,258.335498826291
"16025","71.4262","247.500",0.00200546842723005,258.411712441315
"16026","71.4262","249.375",0.0019992294600939,258.331357981221
"16027","71.4262","251.250",0.00195157875586854,257.980354460094
